task_id,asset_id,section_id,asset_type,task_type,defect_type,severity,criticality,inspection_date,reported_date,due_date,estimated_duration_hours,required_team_size,safety_impact,status,signal_block_required
SIG2665,AST0905,SEC005,Point Machine,Level Crossing Maintenance,Bell failure,1,CRITICAL,2025-04-09,2025-04-11,2025-04-17,2.7,9,HIGH,Cancelled,True
SIG2666,AST0961,SEC061,Point Machine,Interlocking Test,Route locking fault,5,LOW,2025-11-12,2025-11-14,2026-01-11,4.4,2,LOW,Pending,True
SIG2667,AST0954,SEC054,Track Circuit,Axle Counter Calibration,Cable fault,4,LOW,2025-11-12,2025-11-12,2025-12-13,3.2,13,LOW,Pending,True
SIG2668,AST0885,SEC060,Relay,Level Crossing Maintenance,Bell failure,3,MEDIUM,2025-04-12,2025-04-13,2025-05-10,2.5,5,MEDIUM,Completed,True
SIG2669,AST0820,SEC070,Interlocking,Point Machine Servicing,Clutch slip,1,CRITICAL,2025-10-13,2025-10-14,2025-10-20,10.9,5,HIGH,Completed,True
SIG2670,AST0810,SEC060,Track Circuit,Signal Inspection,Lamp failure,3,MEDIUM,2025-11-09,2025-11-10,2025-12-06,8.7,8,MEDIUM,Pending,True
SIG2671,AST0924,SEC024,Interlocking,Point Machine Servicing,Lock bar defect,4,LOW,2025-10-23,2025-10-23,2025-12-13,7.8,15,LOW,Completed,True
SIG2672,AST0858,SEC033,Track Circuit,Level Crossing Maintenance,Boom barrier fault,3,MEDIUM,2025-07-16,2025-07-16,2025-08-06,2.5,15,MEDIUM,Completed,True
SIG2673,AST0869,SEC044,Relay,Communication Equipment Repair,Radio fault,2,HIGH,2025-08-24,2025-08-26,2025-09-06,1.2,13,HIGH,Completed,True
SIG2674,AST0840,SEC015,Signal,Relay Replacement,Mechanical wear,3,MEDIUM,2025-09-12,2025-09-13,2025-09-30,5.5,10,MEDIUM,Completed,True
SIG2675,AST0871,SEC046,Level Crossing Equipment,Relay Replacement,Coil failure,3,MEDIUM,2025-08-10,2025-08-12,2025-09-04,1.8,2,MEDIUM,Completed,True
SIG2676,AST0866,SEC041,Track Circuit,Signal Inspection,Aspect error,4,LOW,2025-08-06,2025-08-07,2025-10-03,11.4,3,LOW,Scheduled,True
SIG2677,AST0786,SEC036,Track Circuit,Communication Equipment Repair,OFC splice loss,3,MEDIUM,2025-01-14,2025-01-15,2025-02-09,6.8,6,MEDIUM,In Progress,True
SIG2678,AST0916,SEC016,Interlocking,Relay Replacement,Coil failure,2,HIGH,2025-11-02,2025-11-03,2025-11-15,2.9,2,HIGH,In Progress,True
SIG2679,AST0907,SEC007,Axle Counter,Level Crossing Maintenance,Bell failure,4,LOW,2025-05-14,2025-05-17,2025-06-17,2.7,6,LOW,Pending,False
SIG2680,AST0876,SEC051,Interlocking,Interlocking Test,Overlap fault,1,CRITICAL,2025-02-26,2025-03-01,2025-03-08,10.8,5,HIGH,Pending,True
SIG2681,AST0999,SEC024,Level Crossing Equipment,Relay Replacement,Coil failure,3,MEDIUM,2025-03-10,2025-03-13,2025-04-09,6.4,9,MEDIUM,Cancelled,True
SIG2682,AST0800,SEC050,Signal,Track Circuit Maintenance,Bonding defect,3,MEDIUM,2025-06-23,2025-06-26,2025-07-20,4.5,12,MEDIUM,Scheduled,True
SIG2683,AST0955,SEC055,Axle Counter,Axle Counter Calibration,Cable fault,5,LOW,2025-01-21,2025-01-21,2025-03-20,6.7,4,LOW,Scheduled,False
SIG2684,AST0708,SEC033,Interlocking,Communication Equipment Repair,Control phone failure,5,LOW,2025-07-03,2025-07-03,2025-09-24,5.5,8,LOW,Completed,True
SIG2685,AST0944,SEC044,Signal,Signal Inspection,Lens damage,3,MEDIUM,2025-02-01,2025-02-03,2025-02-24,10.2,12,MEDIUM,Pending,True
SIG2686,AST0973,SEC073,Relay,Interlocking Test,Logic error,1,CRITICAL,2025-01-06,2025-01-06,2025-01-12,8.3,8,HIGH,Cancelled,True
SIG2687,AST0860,SEC035,Interlocking,Axle Counter Calibration,Sensor misalignment,1,CRITICAL,2025-05-09,2025-05-12,2025-05-17,7.3,7,HIGH,Pending,True
SIG2688,AST0757,SEC007,Relay,Interlocking Test,Overlap fault,3,MEDIUM,2025-08-30,2025-08-30,2025-09-25,5.8,7,MEDIUM,Completed,True
SIG2689,AST0982,SEC007,Communication Equipment,Axle Counter Calibration,Count error,3,MEDIUM,2025-08-31,2025-09-01,2025-09-19,9.4,9,MEDIUM,Completed,False
SIG2690,AST0880,SEC055,Signal,Point Machine Servicing,Motor fault,3,MEDIUM,2025-11-07,2025-11-09,2025-11-25,5.9,11,MEDIUM,Pending,False
SIG2691,AST0763,SEC013,Axle Counter,Signal Inspection,Lamp failure,4,LOW,2025-01-10,2025-01-12,2025-02-26,2.6,12,LOW,Pending,False
SIG2692,AST0741,SEC066,Relay,Axle Counter Calibration,Count error,3,MEDIUM,2025-09-26,2025-09-28,2025-10-24,4.8,15,MEDIUM,Completed,False
SIG2693,AST0702,SEC027,Communication Equipment,Axle Counter Calibration,Count error,3,MEDIUM,2025-09-26,2025-09-27,2025-10-23,3.3,9,MEDIUM,Pending,False
SIG2694,AST0720,SEC045,Signal,Interlocking Test,Signal interlocking mismatch,4,LOW,2025-11-07,2025-11-08,2025-12-27,11.2,4,LOW,Pending,True
SIG2695,AST0870,SEC045,Communication Equipment,Signal Inspection,Signal post tilt,2,HIGH,2025-10-07,2025-10-09,2025-10-20,4.6,6,HIGH,Scheduled,False
SIG2696,AST0839,SEC014,Level Crossing Equipment,Relay Replacement,Timing drift,4,LOW,2025-03-10,2025-03-12,2025-04-16,2.8,9,LOW,Completed,True
SIG2697,AST0715,SEC040,Axle Counter,Point Machine Servicing,Lock bar defect,4,LOW,2025-12-04,2025-12-05,2026-01-04,5.9,3,LOW,Cancelled,False
SIG2698,AST0769,SEC019,Point Machine,Track Circuit Maintenance,Insulation failure,3,MEDIUM,2025-04-25,2025-04-26,2025-05-11,6.7,14,MEDIUM,Completed,True
SIG2699,AST0818,SEC068,Track Circuit,Relay Replacement,Contact oxidation,5,LOW,2025-02-03,2025-02-03,2025-04-05,2.4,10,LOW,Pending,True
SIG2700,AST0721,SEC046,Point Machine,Track Circuit Maintenance,Receiver fault,1,CRITICAL,2025-07-05,2025-07-07,2025-07-12,11.0,8,HIGH,Pending,True
SIG2701,AST0998,SEC023,Communication Equipment,Signal Inspection,Aspect error,3,MEDIUM,2025-04-18,2025-04-19,2025-05-09,10.5,14,MEDIUM,Scheduled,False
SIG2702,AST0925,SEC025,Relay,Signal Inspection,Signal post tilt,3,MEDIUM,2025-03-15,2025-03-16,2025-04-06,6.1,6,MEDIUM,Pending,True
SIG2703,AST0959,SEC059,Level Crossing Equipment,Track Circuit Maintenance,Feed-end issue,4,LOW,2025-05-12,2025-05-12,2025-06-08,11.2,7,LOW,In Progress,True
SIG2704,AST0776,SEC026,Signal,Track Circuit Maintenance,Receiver fault,5,LOW,2025-07-29,2025-08-01,2025-10-15,5.3,4,LOW,Completed,True
SIG2705,AST0738,SEC063,Track Circuit,Point Machine Servicing,Lock bar defect,4,LOW,2025-03-24,2025-03-27,2025-04-24,8.4,4,LOW,Completed,True
SIG2706,AST0809,SEC059,Point Machine,Axle Counter Calibration,Cable fault,3,MEDIUM,2025-09-06,2025-09-09,2025-09-25,5.1,3,MEDIUM,Cancelled,True
SIG2707,AST0772,SEC022,Interlocking,Level Crossing Maintenance,Bell failure,1,CRITICAL,2025-03-27,2025-03-30,2025-04-02,9.6,3,HIGH,Cancelled,False
SIG2708,AST0790,SEC040,Communication Equipment,Communication Equipment Repair,OFC splice loss,5,LOW,2025-10-17,2025-10-19,2025-12-06,11.6,7,LOW,Scheduled,False
SIG2709,AST0926,SEC026,Communication Equipment,Level Crossing Maintenance,Boom barrier fault,3,MEDIUM,2025-05-27,2025-05-30,2025-06-15,1.9,9,MEDIUM,Scheduled,False
SIG2710,AST0836,SEC011,Interlocking,Communication Equipment Repair,OFC splice loss,5,LOW,2025-12-02,2025-12-05,2026-01-20,11.4,11,LOW,Scheduled,True
SIG2711,AST0822,SEC072,Communication Equipment,Point Machine Servicing,Lock bar defect,3,MEDIUM,2025-12-12,2025-12-13,2026-01-06,11.9,12,MEDIUM,In Progress,False
SIG2712,AST0751,SEC001,Level Crossing Equipment,Track Circuit Maintenance,Bonding defect,5,LOW,2025-09-02,2025-09-02,2025-11-15,10.2,10,LOW,Pending,False
SIG2713,AST0915,SEC015,Axle Counter,Relay Replacement,Coil failure,3,MEDIUM,2025-02-21,2025-02-24,2025-03-10,8.5,6,MEDIUM,Completed,True
SIG2714,AST0767,SEC017,Level Crossing Equipment,Point Machine Servicing,Lock bar defect,3,MEDIUM,2025-04-20,2025-04-23,2025-05-20,7.2,4,MEDIUM,Completed,False
SIG2715,AST0937,SEC037,Point Machine,Point Machine Servicing,Lock bar defect,3,MEDIUM,2025-02-08,2025-02-10,2025-02-28,1.9,9,MEDIUM,Pending,True
SIG2716,AST0837,SEC012,Relay,Point Machine Servicing,Detection rod issue,1,CRITICAL,2025-04-18,2025-04-18,2025-04-25,2.2,13,HIGH,Cancelled,True
SIG2717,AST0889,SEC064,Point Machine,Signal Inspection,Lens damage,5,LOW,2025-05-11,2025-05-14,2025-07-22,11.5,4,LOW,In Progress,True
SIG2718,AST0852,SEC027,Interlocking,Communication Equipment Repair,Radio fault,3,MEDIUM,2025-05-06,2025-05-07,2025-05-28,5.9,12,MEDIUM,Scheduled,True
SIG2719,AST0753,SEC003,Point Machine,Communication Equipment Repair,Control phone failure,1,CRITICAL,2025-06-29,2025-07-02,2025-07-09,9.5,10,HIGH,Pending,True
SIG2720,AST0819,SEC069,Axle Counter,Point Machine Servicing,Detection rod issue,4,LOW,2025-09-28,2025-09-28,2025-11-11,9.6,3,LOW,Scheduled,True
SIG2721,AST0898,SEC073,Track Circuit,Relay Replacement,Coil failure,4,LOW,2025-03-17,2025-03-19,2025-05-05,1.4,10,LOW,Pending,True
SIG2722,AST0983,SEC008,Level Crossing Equipment,Signal Inspection,Lens damage,5,LOW,2025-08-29,2025-09-01,2025-10-13,7.1,6,LOW,In Progress,False
SIG2723,AST0870,SEC045,Communication Equipment,Level Crossing Maintenance,Gate motor issue,1,CRITICAL,2025-06-17,2025-06-17,2025-06-24,2.6,13,HIGH,Scheduled,False
SIG2724,AST0890,SEC065,Track Circuit,Interlocking Test,Overlap fault,3,MEDIUM,2025-08-29,2025-08-30,2025-09-27,9.5,6,MEDIUM,Completed,True
SIG2725,AST0933,SEC033,Relay,Axle Counter Calibration,Reset failure,5,LOW,2025-05-20,2025-05-21,2025-08-12,9.7,3,LOW,Pending,False
SIG2726,AST0707,SEC032,Axle Counter,Communication Equipment Repair,Control phone failure,1,CRITICAL,2025-08-02,2025-08-04,2025-08-11,4.3,7,HIGH,Completed,False
SIG2727,AST0834,SEC009,Track Circuit,Axle Counter Calibration,Sensor misalignment,3,MEDIUM,2025-06-23,2025-06-26,2025-07-25,9.4,7,MEDIUM,Completed,True
SIG2728,AST0765,SEC015,Relay,Point Machine Servicing,Detection rod issue,1,CRITICAL,2025-01-27,2025-01-30,2025-02-04,11.2,2,HIGH,Pending,False
SIG2729,AST0704,SEC029,Signal,Point Machine Servicing,Motor fault,4,LOW,2025-11-14,2025-11-14,2025-12-30,6.5,10,LOW,Completed,True
SIG2730,AST0703,SEC028,Level Crossing Equipment,Point Machine Servicing,Detection rod issue,2,HIGH,2025-07-26,2025-07-29,2025-08-08,1.9,14,HIGH,Cancelled,False
SIG2731,AST0944,SEC044,Signal,Level Crossing Maintenance,Bell failure,2,HIGH,2025-12-09,2025-12-12,2025-12-25,5.7,5,HIGH,Completed,True
SIG2732,AST0908,SEC008,Interlocking,Level Crossing Maintenance,Bell failure,3,MEDIUM,2025-11-30,2025-12-01,2025-12-24,7.7,10,MEDIUM,Scheduled,True
SIG2733,AST0953,SEC053,Point Machine,Level Crossing Maintenance,Lighting defect,1,CRITICAL,2025-10-07,2025-10-07,2025-10-13,4.3,3,HIGH,Pending,True
SIG2734,AST0790,SEC040,Communication Equipment,Track Circuit Maintenance,Receiver fault,1,CRITICAL,2025-11-26,2025-11-28,2025-12-05,1.6,7,HIGH,Scheduled,False
SIG2735,AST0761,SEC011,Point Machine,Track Circuit Maintenance,Receiver fault,3,MEDIUM,2025-06-20,2025-06-21,2025-07-09,7.3,13,MEDIUM,Scheduled,True
SIG2736,AST0739,SEC064,Axle Counter,Axle Counter Calibration,Cable fault,4,LOW,2025-01-13,2025-01-15,2025-02-28,9.4,10,LOW,Pending,False
SIG2737,AST0756,SEC006,Interlocking,Axle Counter Calibration,Reset failure,4,LOW,2025-12-02,2025-12-05,2026-01-17,10.9,10,LOW,Completed,True
SIG2738,AST0738,SEC063,Track Circuit,Interlocking Test,Route locking fault,3,MEDIUM,2025-07-31,2025-08-02,2025-09-01,8.8,12,MEDIUM,Completed,True
SIG2739,AST0818,SEC068,Track Circuit,Communication Equipment Repair,Control phone failure,2,HIGH,2025-04-26,2025-04-26,2025-05-05,3.2,2,HIGH,Scheduled,True
SIG2740,AST0941,SEC041,Relay,Signal Inspection,Lens damage,1,CRITICAL,2025-06-23,2025-06-26,2025-06-30,8.3,8,HIGH,Completed,False
SIG2741,AST0770,SEC020,Track Circuit,Interlocking Test,Logic error,3,MEDIUM,2025-07-08,2025-07-11,2025-08-01,10.9,2,MEDIUM,Scheduled,True
SIG2742,AST0764,SEC014,Interlocking,Axle Counter Calibration,Count error,4,LOW,2025-10-30,2025-10-31,2025-12-27,3.5,6,LOW,Completed,True
SIG2743,AST0756,SEC006,Interlocking,Point Machine Servicing,Motor fault,3,MEDIUM,2025-03-20,2025-03-22,2025-04-20,9.9,10,MEDIUM,Scheduled,False
SIG2744,AST0995,SEC020,Axle Counter,Track Circuit Maintenance,Insulation failure,2,HIGH,2025-10-27,2025-10-28,2025-11-12,1.4,5,HIGH,Scheduled,True
SIG2745,AST0731,SEC056,Axle Counter,Level Crossing Maintenance,Boom barrier fault,4,LOW,2025-07-23,2025-07-25,2025-08-20,10.9,7,LOW,Scheduled,True
SIG2746,AST0963,SEC063,Axle Counter,Axle Counter Calibration,Cable fault,4,LOW,2025-01-31,2025-02-01,2025-03-18,5.3,6,LOW,Completed,True
SIG2747,AST0963,SEC063,Axle Counter,Communication Equipment Repair,Radio fault,3,MEDIUM,2025-06-06,2025-06-08,2025-07-04,11.6,2,MEDIUM,Cancelled,True
SIG2748,AST0707,SEC032,Axle Counter,Relay Replacement,Mechanical wear,5,LOW,2025-06-28,2025-06-29,2025-09-14,9.7,2,LOW,Completed,False
SIG2749,AST0819,SEC069,Axle Counter,Track Circuit Maintenance,Insulation failure,5,LOW,2025-07-05,2025-07-07,2025-08-27,10.6,4,LOW,Completed,False
SIG2750,AST0921,SEC021,Point Machine,Communication Equipment Repair,OFC splice loss,2,HIGH,2025-02-21,2025-02-23,2025-03-04,5.7,10,HIGH,Scheduled,True
SIG2751,AST0975,SEC075,Level Crossing Equipment,Level Crossing Maintenance,Lighting defect,2,HIGH,2025-10-05,2025-10-05,2025-10-12,3.9,9,HIGH,Pending,False
SIG2752,AST0756,SEC006,Interlocking,Communication Equipment Repair,Control phone failure,2,HIGH,2025-01-22,2025-01-22,2025-01-29,3.6,7,HIGH,Cancelled,True
SIG2753,AST0747,SEC072,Axle Counter,Communication Equipment Repair,Control phone failure,3,MEDIUM,2025-05-09,2025-05-09,2025-06-08,6.0,13,MEDIUM,Completed,True
SIG2754,AST0997,SEC022,Relay,Point Machine Servicing,Lock bar defect,4,LOW,2025-09-07,2025-09-07,2025-10-04,8.2,9,LOW,Cancelled,True
SIG2755,AST0948,SEC048,Interlocking,Level Crossing Maintenance,Gate motor issue,3,MEDIUM,2025-05-19,2025-05-20,2025-06-14,7.3,14,MEDIUM,Completed,True
SIG2756,AST0997,SEC022,Relay,Communication Equipment Repair,Fiber break,3,MEDIUM,2025-02-15,2025-02-15,2025-03-08,6.6,7,MEDIUM,In Progress,False
SIG2757,AST0909,SEC009,Relay,Level Crossing Maintenance,Gate motor issue,5,LOW,2025-11-01,2025-11-04,2025-12-26,3.2,5,LOW,Pending,False
SIG2758,AST0847,SEC022,Level Crossing Equipment,Interlocking Test,Logic error,1,CRITICAL,2025-07-07,2025-07-09,2025-07-13,1.2,8,HIGH,Completed,True
SIG2759,AST0982,SEC007,Communication Equipment,Level Crossing Maintenance,Boom barrier fault,3,MEDIUM,2025-09-01,2025-09-04,2025-09-22,4.5,12,MEDIUM,Completed,True
SIG2760,AST0712,SEC037,Signal,Communication Equipment Repair,Control phone failure,2,HIGH,2025-04-30,2025-05-01,2025-05-16,8.7,14,HIGH,Completed,True
SIG2761,AST0875,SEC050,Axle Counter,Signal Inspection,Lamp failure,1,CRITICAL,2025-11-05,2025-11-05,2025-11-10,2.8,14,HIGH,Completed,False
SIG2762,AST0940,SEC040,Interlocking,Level Crossing Maintenance,Bell failure,3,MEDIUM,2025-01-21,2025-01-24,2025-02-13,9.3,7,MEDIUM,Pending,False
SIG2763,AST0763,SEC013,Axle Counter,Relay Replacement,Timing drift,3,MEDIUM,2025-02-05,2025-02-07,2025-02-21,11.9,7,MEDIUM,Completed,False
SIG2764,AST0874,SEC049,Track Circuit,Point Machine Servicing,Motor fault,3,MEDIUM,2025-06-06,2025-06-08,2025-07-04,3.6,5,MEDIUM,Scheduled,True
SIG2765,AST0994,SEC019,Track Circuit,Axle Counter Calibration,Count error,3,MEDIUM,2025-10-08,2025-10-09,2025-11-02,2.9,5,MEDIUM,Completed,False
SIG2766,AST0830,SEC005,Communication Equipment,Track Circuit Maintenance,Receiver fault,3,MEDIUM,2025-10-20,2025-10-20,2025-11-13,9.2,15,MEDIUM,Completed,False
SIG2767,AST0751,SEC001,Level Crossing Equipment,Level Crossing Maintenance,Lighting defect,4,LOW,2025-06-17,2025-06-20,2025-08-16,4.6,4,LOW,Scheduled,False
SIG2768,AST0850,SEC025,Track Circuit,Signal Inspection,Lens damage,5,LOW,2025-04-14,2025-04-15,2025-06-02,2.7,14,LOW,Completed,True
SIG2769,AST0843,SEC018,Axle Counter,Track Circuit Maintenance,Insulation failure,5,LOW,2025-06-05,2025-06-05,2025-08-23,5.8,10,LOW,Completed,False
SIG2770,AST0763,SEC013,Axle Counter,Communication Equipment Repair,Radio fault,4,LOW,2025-05-03,2025-05-03,2025-07-02,6.0,5,LOW,Completed,True
SIG2771,AST0850,SEC025,Track Circuit,Track Circuit Maintenance,Receiver fault,5,LOW,2025-04-21,2025-04-24,2025-07-13,3.3,11,LOW,Pending,True
SIG2772,AST0952,SEC052,Signal,Communication Equipment Repair,OFC splice loss,2,HIGH,2025-02-23,2025-02-26,2025-03-08,9.3,3,HIGH,Completed,True
SIG2773,AST0858,SEC033,Track Circuit,Communication Equipment Repair,OFC splice loss,1,CRITICAL,2025-10-07,2025-10-08,2025-10-12,1.3,3,HIGH,Pending,True
SIG2774,AST0726,SEC051,Communication Equipment,Communication Equipment Repair,OFC splice loss,3,MEDIUM,2025-02-14,2025-02-14,2025-03-09,8.2,13,MEDIUM,Pending,False
SIG2775,AST0803,SEC053,Axle Counter,Relay Replacement,Contact oxidation,3,MEDIUM,2025-04-26,2025-04-29,2025-05-20,10.2,7,MEDIUM,In Progress,True
SIG2776,AST0783,SEC033,Level Crossing Equipment,Signal Inspection,Aspect error,4,LOW,2025-05-11,2025-05-13,2025-06-13,6.0,10,LOW,Completed,False
SIG2777,AST0979,SEC004,Axle Counter,Relay Replacement,Contact oxidation,4,LOW,2025-01-19,2025-01-21,2025-03-07,10.4,3,LOW,Scheduled,True
SIG2778,AST0962,SEC062,Track Circuit,Track Circuit Maintenance,Feed-end issue,2,HIGH,2025-11-03,2025-11-05,2025-11-14,4.5,4,HIGH,Scheduled,True
SIG2779,AST0822,SEC072,Communication Equipment,Axle Counter Calibration,Sensor misalignment,5,LOW,2025-03-21,2025-03-22,2025-06-10,2.6,15,LOW,Completed,True
SIG2780,AST0913,SEC013,Point Machine,Relay Replacement,Coil failure,3,MEDIUM,2025-01-02,2025-01-02,2025-01-30,5.1,10,MEDIUM,Completed,True
SIG2781,AST0921,SEC021,Point Machine,Track Circuit Maintenance,Bonding defect,2,HIGH,2025-03-24,2025-03-27,2025-04-11,10.5,14,HIGH,Cancelled,True
SIG2782,AST0760,SEC010,Signal,Relay Replacement,Timing drift,3,MEDIUM,2025-05-19,2025-05-19,2025-06-02,6.6,14,MEDIUM,Scheduled,True
SIG2783,AST0869,SEC044,Relay,Signal Inspection,Lens damage,4,LOW,2025-07-22,2025-07-24,2025-09-08,9.0,5,LOW,Scheduled,False
SIG2784,AST0747,SEC072,Axle Counter,Level Crossing Maintenance,Bell failure,3,MEDIUM,2025-08-18,2025-08-20,2025-09-14,9.5,10,MEDIUM,Pending,False
SIG2785,AST0826,SEC001,Track Circuit,Axle Counter Calibration,Cable fault,1,CRITICAL,2025-04-05,2025-04-05,2025-04-11,8.5,12,HIGH,Completed,True
SIG2786,AST0744,SEC069,Signal,Interlocking Test,Logic error,1,CRITICAL,2025-08-24,2025-08-24,2025-08-31,3.3,8,HIGH,Scheduled,True
SIG2787,AST0760,SEC010,Signal,Point Machine Servicing,Lock bar defect,3,MEDIUM,2025-04-24,2025-04-24,2025-05-11,7.0,8,MEDIUM,Scheduled,True
SIG2788,AST0710,SEC035,Communication Equipment,Track Circuit Maintenance,Bonding defect,4,LOW,2025-06-07,2025-06-09,2025-07-16,5.0,11,LOW,Pending,True
SIG2789,AST0728,SEC053,Signal,Interlocking Test,Signal interlocking mismatch,3,MEDIUM,2025-08-28,2025-08-29,2025-09-16,10.2,8,MEDIUM,Scheduled,False
SIG2790,AST0871,SEC046,Level Crossing Equipment,Communication Equipment Repair,Radio fault,3,MEDIUM,2025-09-06,2025-09-07,2025-10-01,1.7,6,MEDIUM,Pending,False
SIG2791,AST0878,SEC053,Communication Equipment,Level Crossing Maintenance,Lighting defect,4,LOW,2025-03-25,2025-03-28,2025-05-12,3.9,14,LOW,Pending,False
SIG2792,AST0831,SEC006,Level Crossing Equipment,Level Crossing Maintenance,Boom barrier fault,2,HIGH,2025-04-12,2025-04-13,2025-04-23,2.1,12,HIGH,Pending,False
SIG2793,AST0965,SEC065,Relay,Level Crossing Maintenance,Lighting defect,2,HIGH,2025-03-08,2025-03-11,2025-03-25,9.2,6,HIGH,Completed,False
SIG2794,AST0747,SEC072,Axle Counter,Relay Replacement,Timing drift,3,MEDIUM,2025-07-26,2025-07-26,2025-08-15,5.1,6,MEDIUM,Pending,False
SIG2795,AST0988,SEC013,Interlocking,Point Machine Servicing,Clutch slip,5,LOW,2025-11-06,2025-11-06,2025-12-20,1.6,5,LOW,Pending,True
SIG2796,AST0778,SEC028,Track Circuit,Level Crossing Maintenance,Gate motor issue,1,CRITICAL,2025-11-14,2025-11-16,2025-11-21,11.4,13,HIGH,Cancelled,False
SIG2797,AST0952,SEC052,Signal,Communication Equipment Repair,Fiber break,4,LOW,2025-06-24,2025-06-27,2025-08-14,9.7,13,LOW,Scheduled,False
SIG2798,AST0733,SEC058,Relay,Relay Replacement,Timing drift,4,LOW,2025-05-20,2025-05-22,2025-07-11,8.4,2,LOW,Completed,False
SIG2799,AST0805,SEC055,Relay,Relay Replacement,Timing drift,2,HIGH,2025-05-06,2025-05-08,2025-05-18,5.5,8,HIGH,Completed,False
SIG2800,AST0731,SEC056,Axle Counter,Signal Inspection,Lamp failure,3,MEDIUM,2025-11-03,2025-11-04,2025-11-22,7.0,15,MEDIUM,Pending,False
SIG2801,AST0745,SEC070,Point Machine,Communication Equipment Repair,OFC splice loss,4,LOW,2025-01-18,2025-01-21,2025-02-21,2.1,13,LOW,Completed,True
SIG2802,AST0784,SEC034,Signal,Interlocking Test,Route locking fault,2,HIGH,2025-05-14,2025-05-17,2025-05-31,10.8,9,HIGH,Completed,True
SIG2803,AST0775,SEC025,Level Crossing Equipment,Level Crossing Maintenance,Lighting defect,2,HIGH,2025-05-13,2025-05-13,2025-05-22,1.9,11,HIGH,Completed,True
SIG2804,AST0820,SEC070,Interlocking,Level Crossing Maintenance,Lighting defect,3,MEDIUM,2025-08-29,2025-08-30,2025-09-14,5.9,15,MEDIUM,Completed,True
SIG2805,AST0836,SEC011,Interlocking,Track Circuit Maintenance,Receiver fault,5,LOW,2025-12-14,2025-12-14,2026-01-30,5.1,10,LOW,Scheduled,True
SIG2806,AST0939,SEC039,Axle Counter,Track Circuit Maintenance,Feed-end issue,5,LOW,2025-06-16,2025-06-18,2025-09-13,4.6,15,LOW,Completed,False
SIG2807,AST0968,SEC068,Signal,Point Machine Servicing,Detection rod issue,4,LOW,2025-12-12,2025-12-15,2026-01-30,2.2,5,LOW,In Progress,True
SIG2808,AST0955,SEC055,Axle Counter,Communication Equipment Repair,OFC splice loss,4,LOW,2025-04-17,2025-04-20,2025-05-26,7.0,2,LOW,Scheduled,True
SIG2809,AST0831,SEC006,Level Crossing Equipment,Communication Equipment Repair,OFC splice loss,1,CRITICAL,2025-12-07,2025-12-08,2025-12-11,2.8,11,HIGH,Pending,True
SIG2810,AST0935,SEC035,Level Crossing Equipment,Communication Equipment Repair,Control phone failure,3,MEDIUM,2025-02-19,2025-02-22,2025-03-20,7.9,13,MEDIUM,Completed,True
SIG2811,AST0850,SEC025,Track Circuit,Level Crossing Maintenance,Bell failure,4,LOW,2025-06-03,2025-06-06,2025-07-04,1.7,13,LOW,Scheduled,True
SIG2812,AST0718,SEC043,Communication Equipment,Level Crossing Maintenance,Boom barrier fault,3,MEDIUM,2025-01-05,2025-01-08,2025-01-26,9.0,14,MEDIUM,Completed,False
SIG2813,AST0714,SEC039,Track Circuit,Relay Replacement,Contact oxidation,5,LOW,2025-08-24,2025-08-26,2025-11-24,1.1,5,LOW,Cancelled,True
SIG2814,AST0863,SEC038,Level Crossing Equipment,Relay Replacement,Timing drift,2,HIGH,2025-03-25,2025-03-26,2025-04-04,2.2,14,HIGH,In Progress,True
SIG2815,AST0772,SEC022,Interlocking,Relay Replacement,Coil failure,2,HIGH,2025-03-10,2025-03-12,2025-03-21,1.9,6,HIGH,Cancelled,True
